
🌺2026年3月13整理🌺,#genre#
重庆卫视,http://888609.xyz:45213/udp/239.0.1.24:8296
重庆卫视,http://888609.xyz:45213/udp/239.0.1.91:5097
陕西卫视,http://888609.xyz:45213/udp/239.0.1.29:8140
青海卫视,http://888609.xyz:45213/udp/239.0.1.32:8184
黑龙江卫视,http://888609.xyz:45213/udp/239.0.1.19:8196
黑龙江卫视,http://888609.xyz:45213/udp/239.0.1.86:8016
广西卫视,http://888609.xyz:45213/udp/239.0.1.181:6041
贵州卫视,http://888609.xyz:45213/udp/239.0.10.75:5075
广东卫视,http://888609.xyz:45213/udp/239.0.1.5:5002
广东卫视,http://888609.xyz:45213/udp/239.0.1.1:5001
大湾区卫视,http://888609.xyz:45213/udp/239.0.1.52:5009

//11.17

湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8
黑龙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225722/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8
辽宁卫视,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8
西藏卫视,https://zby.130519.xyz/PLTV/11/224/3221225767/index.m3u8
康巴卫视,https://zby.130519.xyz/PLTV/11/224/3221225773/index.m3u8
厦门卫视,https://zby.130519.xyz/PLTV/11/224/3221226008/index.m3u8
内蒙古卫视,https://zby.130519.xyz/PLTV/11/224/3221226011/index.m3u8
西藏卫视,https://zby.130519.xyz/PLTV/11/224/3221226012/index.m3u8
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226082/index.m3u8
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8
陕西卫视,https://zby.130519.xyz/PLTV/11/224/3221226086/index.m3u8
新疆卫视,https://zby.130519.xyz/PLTV/11/224/3221226088/index.m3u8
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8
宁夏卫视,https://zby.130519.xyz/PLTV/11/224/3221226092/index.m3u8
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8
兵团卫视,https://zby.130519.xyz/PLTV/11/224/3221226111/index.m3u8
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226050/index.m3u8
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226130/index.m3u8
河南卫视,https://zby.130519.xyz/PLTV/11/224/3221226132/index.m3u8
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226151/index.m3u8
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8
东方财经,https://zby.130519.xyz/PLTV/11/224/3221226134/index.m3u8
新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8
第一财经,https://zby.130519.xyz/PLTV/11/224/3221225737/index.m3u8
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8
东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8
上海都市,https://zby.130519.xyz/PLTV/11/224/3221225749/index.m3u8
金色学堂,https://zby.130519.xyz/PLTV/11/224/3221225748/index.m3u8
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221225762/index.m3u8
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221226155/index.m3u8
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221226138/index.m3u8
生活时尚,https://zby.130519.xyz/PLTV/11/224/3221225768/index.m3u8
欢笑剧场,https://zby.130519.xyz/PLTV/11/224/3221225771/index.m3u8
法治天地,https://zby.130519.xyz/PLTV/11/224/3221225994/index.m3u8
游戏风云,https://zby.130519.xyz/PLTV/11/224/3221226117/index.m3u8
游戏风云,https://zby.130519.xyz/PLTV/11/224/3221226140/index.m3u8
金鹰卡通,https://zby.130519.xyz/PLTV/11/224/3221226094/index.m3u8

//11.18


深圳卫视,http://111.221.137.234:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0

广东卫视,http://111.221.137.234:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0

南方卫视,http://111.221.137.234:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://111.221.137.234:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://111.221.137.234:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://111.221.137.234:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://111.221.137.234:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://111.221.137.234:44330/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://111.221.137.234:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://111.221.137.234:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
重温经典,http://111.221.137.234:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://111.221.137.234:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://111.221.137.234:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://111.221.137.234:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://111.221.137.234:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://111.221.137.234:44330/tsfile/live/0137_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://111.221.137.234:44330/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://111.221.137.234:44330/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://111.221.137.234:44330/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://111.221.137.234:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://111.221.137.234:44330/tsfile/live/0118_2.m3u8?key=txiptv&playlive=0&authid=0



//9.13


湖南卫视,http://nas.201606.xyz:4022/udp/239.11.0.119:5140
北京卫视,http://nas.201606.xyz:4022/udp/239.11.0.121:5140
天津卫视,http://nas.201606.xyz:4022/udp/239.11.0.123:5140
东方卫视,http://nas.201606.xyz:4022/udp/239.11.0.68:5140
浙江卫视,http://nas.201606.xyz:4022/udp/239.11.0.70:5140
深圳卫视,http://nas.201606.xyz:4022/udp/239.11.0.71:5140
山东卫视,http://nas.201606.xyz:4022/udp/239.11.0.73:5140
湖北卫视,http://nas.201606.xyz:4022/udp/239.11.0.74:5140
江苏卫视,http://nas.201606.xyz:4022/udp/239.11.0.76:5140
四川卫视,http://nas.201606.xyz:4022/udp/239.11.0.78:5140
广东卫视,http://nas.201606.xyz:4022/udp/239.11.0.115:5140
重庆卫视,http://nas.201606.xyz:4022/udp/239.11.0.116:5140
安徽卫视,http://nas.201606.xyz:4022/udp/239.11.0.117:5140
辽宁卫视,http://nas.201606.xyz:4022/udp/239.11.0.118:5140
北京卫视4K,http://nas.201606.xyz:4022/rtp/239.10.0.91:5140
北京卫视4K,http://nas.201606.xyz:4022/rtp/239.10.0.92:5140
深圳卫视4K,http://nas.201606.xyz:4022/rtp/239.10.0.93:5140
广东卫视4K,http://nas.201606.xyz:4022/rtp/239.10.0.94:5140
河北卫视,http://nas.201606.xyz:4022/udp/239.11.0.31:5140
山西卫视,http://nas.201606.xyz:4022/udp/239.11.0.32:5140
内蒙古卫视,http://nas.201606.xyz:4022/udp/239.11.0.33:5140
吉林卫视,http://nas.201606.xyz:4022/udp/239.11.0.35:5140
黑龙江卫视,http://nas.201606.xyz:4022/udp/239.11.0.36:5140
东南卫视,http://nas.201606.xyz:4022/udp/239.11.0.41:5140
江西卫视,http://nas.201606.xyz:4022/udp/239.11.0.42:5140
河南卫视,http://nas.201606.xyz:4022/udp/239.11.0.44:5140
广西卫视,http://nas.201606.xyz:4022/udp/239.11.0.48:5140
贵州卫视,http://nas.201606.xyz:4022/udp/239.11.0.51:5140
厦门卫视,http://nas.201606.xyz:4022/udp/239.11.0.83:5140
三沙卫视,http://nas.201606.xyz:4022/udp/239.11.0.84:5140
云南卫视,http://nas.201606.xyz:4022/udp/239.11.0.52:5140
安多卫视,http://nas.201606.xyz:4022/udp/239.11.0.124:5140
海南卫视,http://nas.201606.xyz:4022/udp/239.11.0.193:5140
兵团卫视,http://nas.201606.xyz:4022/udp/239.11.0.204:5140
延边卫视,http://nas.201606.xyz:4022/udp/239.11.0.206:5140
西藏卫视,http://nas.201606.xyz:4022/udp/239.11.0.53:5140
陕西卫视,http://nas.201606.xyz:4022/udp/239.11.0.54:5140
甘肃卫视,http://nas.201606.xyz:4022/udp/239.11.0.55:5140
青海卫视,http://nas.201606.xyz:4022/udp/239.11.0.56:5140
宁夏卫视,http://nas.201606.xyz:4022/udp/239.11.0.57:5140
新疆卫视,http://nas.201606.xyz:4022/udp/239.11.0.58:5140







🌺港台频道🌺兵哥整理,#genre#
//2.18

凤凰资讯,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd
凤凰中文,http://jgw.ddns.iuxs.info:9999/udp/239.94.2.51:5140
TVB明珠,http://119.32.12.127:2905/udp/224.1.100.123:11111
TVB明珠,http://119.32.12.127:2905/udp/225.1.101.139:7523
TVB翡翠台,http://119.32.12.127:2905/udp/224.1.100.121:11111
TVB翡翠台,http://119.32.12.127:2905/udp/225.1.101.45:7523
凤凰中文,http://ch3829.myds.me:4022/udp/239.94.2.51:5140
凤凰中文,http://nas.yzs10000.com:17777/udp/239.94.2.51:5140
凤凰中文,http://uo201.1985001.xyz:66/udp/239.94.2.51:5140
凤凰中文,http://giwon.ddns.net:5555/udp/239.94.2.51:5140
凤凰中文,http://cdhome.haobaitele.com:8800/udp/239.94.2.51:5140
凤凰中文,http://bingdao6.f3322.net:9090/udp/239.94.2.51:5140
凤凰中文,http://28181.032000.xyz:8848/udp/239.94.2.51:5140
凤凰中文,http://sl.xeace.top:8886/udp/239.94.2.51:5140
凤凰中文,http://izihao.cn:9977/udp/239.94.2.51:5140
凤凰中文,http://hyyx.fun:9988/udp/239.94.2.51:5140
凤凰中文,http://wan1.tangwudi.cc:47859/udp/239.94.2.51:5140
凤凰中文,http://iptv.032000.xyz:8848/udp/239.94.2.51:5140
凤凰中文,http://yulang132.cn:4022/udp/239.94.2.51:5140
凤凰中文,http://lzcancer.cn:4055/udp/239.94.2.51:5140
凤凰中文,http://shawn1057.myqnapcloud.com:4022/udp/239.94.2.51:5140
凤凰中文,http://yulang132.cn:58888/udp/239.94.2.51:5140
凤凰中文,http://udpxy.speedtest.yanshhhh.top:82/udp/239.94.2.51:5140
凤凰中文,http://tools.speedtest.yanshhhh.top:82/udp/239.94.2.51:5140
凤凰中文,http://ik.yanshhhh.top:82/udp/239.94.2.51:5140aecop43ptvea6epk.0kkkkkt.com:4022/udp/239.10.0.221:5140
凤凰中文,http://gq.scvip.net.cn:8300/udp/239.10.0.221:5140


//11.17
凤凰资讯,http://120.233.178.42:2380/tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237/PLTV/3/224/3221228524/1.m3u8
凤凰中文,http://120.233.178.42:2380/tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237/PLTV/3/224/3221228527/1.m3u8
凤凰香港,http://120.233.178.42:2380/tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237/PLTV/3/224/3221228530/1.m3u8

翡翠台,http://111.221.137.234:44330/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://111.221.137.234:44330/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
Channel [V],http://111.221.137.234:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰卫视中文台,http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0



//9.13
凤凰卫视,http://nas.201606.xyz:4022/udp/239.11.0.153:5140
凤凰资讯,http://nas.201606.xyz:4022/udp/239.11.0.154:5140















凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
鳳凰香港,http://dns.yiandrive.com:15907/phenix/fhhk
鳳凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
鳳凰香港,http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典,http://cdn3.163189.xyz/live/cwjd/stream.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
中天新闻,https://ali.hlspull.yximgs.com/live/167ztxw2.flv
中天综合,http://ali.hlspull.yximgs.com/live/awei_ztzh.flv
中天娱乐,https://ali.hlspull.yximgs.com/live/167ztyl.flv
中天亚洲,https://ali.hlspull.yximgs.com/live/167ztyz.flv
美亚电影,http://ali.hlspull.yximgs.com/live/awei_mydy.flv
东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv

本港台,http://113.64.146.6:2024/hls/12/index.m3u8
龍翔時代,http://113.64.146.6:2024/hls/14/index.m3u8
重温经典,http://113.64.146.6:2024/hls/15/index.m3u8
翡翠台,https://mysupertv.pendy.dpdns.org/FeiCui/feicui.m3u8
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
PopC,https://mysupertv.pendy.dpdns.org/PopC/popc.m3u8
美亚电影台,https://mysupertv.pendy.dpdns.org/CMAM/cmam.m3u8
天映频道(印尼),https://mysupertv.pendy.dpdns.org/TYPD/typd.m3u8
Animax,https://live.tvfix.org/live/animax/index.m3u8
华丽翡翠台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
明珠台,https://live.tvfix.org/live/pearl/index.m3u8
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB Plus,https://live.tvfix.org/live/tvbplus/index.m3u8
TVBS,https://live.tvfix.org/live/tvbs/index.m3u8
TVBS新闻台,https://live.tvfix.org/live/tvbsnews/index.m3u8
TVB Plus,http://php.jdshipin.com:8880/smt.php?id=j2_twn
无线新闻台,https://live.tvfix.org/live/inews/index.m3u8
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
亚洲新闻台,https://live.tvfix.org/live/newsasia/index.m3u8
娱乐新闻台,https://live.tvfix.org/live/enews/index.m3u8
TVB娱乐新闻台,http://php.jdshipin.com:8880/smt.php?id=Tvbentertainment
ViuTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
ViuTVSix,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
RTHK31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RTHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯,https://live.tvfix.org/live/fhzx/index.m3u8
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港,https://live.tvfix.org/live/fhxg/index.m3u8
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
八度空间,http://php.jdshipin.com:8880/smt.php?id=TV8
Astro AOD,http://php.jdshipin.com:8880/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com:8880/smt.php?id=AEC
QJ,http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com:8880/smt.php?id=Huahee








🌺漫威电影🌺兵哥整理,#genre#

变形金刚预告片,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4

钢铁侠,https://shls.mcloud.139.com/hls/K8283dcae4175890738434e5cc4d4982b8/single/video/0/1080/index.m3u8?Vkey=808b3ad6095882f1d706cb36a3167ef7&t=1721399317&name=Btjson&Key=TG@Btjson02
钢铁侠2,https://shls.mcloud.139.com/hls/K7f9c9b27255b7dfbda9392c28bf7f1432/single/video/0/1080/index.m3u8?Vkey=377e2fa42b36e7d0b36b8e5f7a86f8f0&t=1721398753&name=Btjson&Key=TG@Btjson02
钢铁侠3,https://shls.mcloud.139.com/hls/K750516dde7c00e88de78d46612382abcc/single/video/0/1080/index.m3u8?Vkey=c30f9faad58df077afd086c45349ddaa&t=1721399047&name=Btjson&Key=TG@Btjson02
变形金刚,https://vip.lzcdn2.com/20220401/1777_76adab43/index.m3u8
变形金刚2,https://vip.lzcdn2.com/20220416/3611_94df2ee6/index.m3u8
变形金刚3,https://vip1.lz-cdn1.com/20220405/1185_b164854d/index.m3u8
变形金刚4：绝迹重生,https://vip.lzcdn2.com/20220416/3610_704c196e/index.m3u8
变形金刚5：最后的骑士,https://vip.lzcdn2.com/20220416/3604_f65a2240/index.m3u8
变形金刚：超能勇士崛起,https://vip1.lz-cdn1.com/20230711/21189_103e409b/index.m3u8
大黄蜂-HD,https://vip.lzcdn2.com/20220416/3578_17e117a1/index.m3u8

死神来了5【英语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22722_1e752942/index.m3u8
死神来了5【国语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22721_3a3992c3/index.m3u8
死神来了4【英语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22720_131dcf70/index.m3u8
死神来了4【国语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22719_7b6ccd30/index.m3u8
死神来了3【英语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22718_835d154e/index.m3u8
死神来了3【国语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22717_46ba84a5/index.m3u8
死神来了2【英语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22716_630d93a6/index.m3u8
死神来了2【国语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22715_aa498f3b/index.m3u8
死神来了1【英语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22724_64adbf84/index.m3u8
死神来了1【国语】（美国恐怖片）,https://vip1.lz-cdn8.com/20220823/22723_f183c6bd/index.m3u8








🌺地方频道🌺兵哥整理,#genre#

广东体育,http://111.221.137.234:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://111.221.137.234:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://111.221.137.234:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
深圳都市,http://111.221.137.234:44330/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧,http://111.221.137.234:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
深圳财经生活,http://111.221.137.234:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
浙江❤️钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江❤️新闻频道,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江❤️教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江❤️之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江❤️经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江❤️民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江❤️少儿频道,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江❤️国际频道,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
抚州公共,http://tv.live.fgtxnews.com/fztv/gonggong.m3u8
抚州综合,http://tv.live.fgtxnews.com/fztv/zonghe.m3u8
南昌都市,http://nctv.top/IDOEPpiryt/nctv.php?id=ncds
南昌资讯,http://nctv.top/IDOEPpiryt/nctv.php?id=nczx
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_nanchang.m3u8
九江新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jiujiang.m3u8
上饶新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_shangrao.m3u8
萍乡公共频道,http://117.169.95.173:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv3stream.m3u8
宜春综合频道,https://live-yc.newsyc.com/wetef/sd/live.m3u8
宜春公共频道,https://live-yc.newsyc.com/two/sd/live.m3u8
定南综合频道,http://zhibo.jxxw.com.cn/live/chingytv.m3u8?txSecret=7d9f0a4680022a48521b10ac449d7f05&txTime=6A1BF750
南康综合频道,http://zhibo.jxxw.com.cn/live/NKDST.m3u8?txSecret=21ec65635f3ba3c0aea94a430e6acf9e&txTime=ce703de3
上犹综合频道,http://zhibo.jxxw.com.cn/live/shangytv.m3u8?txSecret=4f9e7f5fcfe547ad51992f5ef0e4aadf&txTime=69F30AD9
信丰综合频道,http://zhibo.jxxw.com.cn/live/dingntv.m3u8?txSecret=343ddfceeecd29f43c7d7eb36fabfa39&txTime=69F30A3F
德兴新闻综合,http://218.64.164.152:5021/live_hls/2/playlist.m3u8
玉山新闻综合,http://zhibo.jxxw.com.cn/live/731.m3u8?txSecret=bf241b8203b43d072901d52158348bbd&txTime=768502ee
崇仁综合频道,http://zhibo.jxxw.com.cn/live/chongrtv.m3u8?txSecret=0888cc0a0492280b6ba6c551cb40e6db&txTime=69F30AD9
东乡区综合频道,http://zhibo.jxxw.com.cn/live/dongxtv.m3u8?txSecret=f6fa6e2ad5a6ac2fa3acf1a6ea2280a0&txTime=69F30A71
遂川综合频道,http://zhibo.jxxw.com.cn/live/suictv.m3u8?txSecret=503246d22e9f803743d8f64cdd8ec303&txTime=69F2AD12
景德镇新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_jingdezhen.m3u8
吉安综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_jian.m3u8
鹰潭综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_yingtan.m3u8
宜春综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_yichun.m3u8
新余新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_xinyu.m3u8
瑞金综合,http://zhibo.jxxw.com.cn/live/ruijintv2.m3u8?txSecret=0ff179c6fd3b5788a37dbd396aa7235c&txTime=68ca1364
龙南综合,https://play-hsbj.vzan.com/slowlive/514115730916142429/live.m3u8
广西卫视,http://180.140.115.220:50085/hls/19/index.m3u8
广西新闻,http://180.140.115.220:50085/hls/20/index.m3u8
广西影视,http://180.140.115.220:50085/hls/21/index.m3u8
广西旅游,http://180.140.115.220:50085/hls/22/index.m3u8
